timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
460.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,4.4,4.4,0.0,0.0
461.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6,2.6,1.0,1.0
462.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.75,2.75,2.0,2.0
463.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
464.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.5,3.5,4.0,4.0
465.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,5.0
466.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,6.0,6.0
467.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,7.0
468.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0
469.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0
470.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0
471.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0
472.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0
473.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0
474.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0
475.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0
476.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0
477.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0
478.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0
479.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0
480.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0
481.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0
482.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0
483.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0
484.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0
485.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0
486.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0
487.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0
488.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,28.0
489.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,29.0
490.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0
491.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,15.5,15.5
492.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,16.5,16.5
493.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,11.666666666666666,11.666666666666666
494.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,12.666666666666666,12.666666666666666
495.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,13.666666666666666,13.666666666666666
496.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,14.666666666666666,14.666666666666666
497.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,15.666666666666666,15.666666666666666
498.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668
499.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,17.666666666666668,17.666666666666668
500.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,18.666666666666668,18.666666666666668
501.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,19.666666666666668,19.666666666666668
