timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
21.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5,7.5,0.0,0.0
22.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.666666666666667,5.666666666666667,0.0,0.0
23.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.666666666666667,6.666666666666667,0.0,0.0
24.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.666666666666667,7.666666666666667,0.0,0.0
25.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0
26.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,9.666666666666666,9.666666666666666,0.0,0.0
27.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,10.666666666666666,10.666666666666666,0.0,0.0
28.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,11.666666666666666,11.666666666666666,0.0,0.0
29.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12.666666666666666,12.666666666666666,0.0,0.0
30.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,13.666666666666666,13.666666666666666,0.0,0.0
31.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,14.666666666666666,14.666666666666666,0.0,0.0
32.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,11.75,11.75,0.0,0.0
33.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10.2,10.2,0.0,0.0
34.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,6.6,6.6,0.0,0.0
35.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.75,4.75,1.0,1.0
36.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0
37.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,1.5,1.5
38.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.5,2.5,1.6666666666666667,1.6666666666666667
39.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.6666666666666665,2.6666666666666665
40.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665
41.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.666666666666667,4.666666666666667
42.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667
43.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667
44.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.75,5.75
45.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.75,6.75
46.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7.75,7.75
47.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0
48.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,6.5,6.5
49.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,4.5
50.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.3333333333333335,3.3333333333333335
51.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0
52.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0
53.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0
54.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
55.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
56.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
57.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0
58.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
59.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
60.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
61.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
62.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0
63.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0
64.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0
65.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0
66.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0
67.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0
68.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0
