timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
81.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
82.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
83.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
84.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
85.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0
86.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
87.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
88.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
89.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
90.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.75,6.75,0.0,0.0
91.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.75,7.75,0.0,0.0
92.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.75,8.75,0.0,0.0
93.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.8,7.8,0.0,0.0
94.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,8.8,8.8,0.0,0.0
95.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,9.8,9.8,0.0,0.0
96.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,10.8,10.8,0.0,0.0
97.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,9.833333333333334,9.833333333333334,0.0,0.0
98.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,10.833333333333334,10.833333333333334,0.0,0.0
99.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,11.833333333333334,11.833333333333334,0.0,0.0
100.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,9.333333333333334,9.333333333333334,0.0,0.0
101.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.4,8.4,0.0,0.0
102.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0
