total_traffic_ops,north_light,south_light,east_light,west_light,north_queue_size,north_current_wait_time,south_queue_size,south_current_wait_time,east_queue_size,east_current_wait_time,west_queue_size,west_current_wait_time
13035,1,1,0,0,0,4.0,2,3.3333333333333335,0,0.0,0,0.0
13036,1,1,0,0,1,0.0,2,3.5,0,0.0,0,0.0
13037,1,1,0,0,0,1.0,1,2.5,0,0.0,0,0.0
13038,1,1,0,0,0,0.0,1,2.0,0,0.0,0,0.0
13039,1,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0
13040,1,1,0,0,1,0.0,0,1.0,0,0.0,0,0.0
13041,1,1,0,0,0,1.0,1,0.0,0,0.0,0,0.0
13042,1,1,0,0,1,0.0,0,1.0,0,0.0,0,0.0
13043,1,1,0,0,0,1.0,1,0.0,1,0.0,0,0.0
13044,1,1,0,0,0,0.0,0,1.0,1,1.0,0,0.0
13045,1,1,0,0,1,0.0,1,0.0,1,2.0,0,0.0
13046,1,1,0,0,1,1.0,1,1.0,1,3.0,0,0.0
13047,1,1,0,0,0,1.0,0,1.0,1,4.0,0,0.0
13048,1,1,0,0,1,0.0,0,0.0,1,5.0,0,0.0
13049,1,1,0,0,1,1.0,1,0.0,1,6.0,0,0.0
13050,1,1,0,0,0,1.0,1,1.0,1,7.0,1,0.0
13051,1,1,0,0,1,0.0,0,1.0,1,8.0,1,1.0
13052,1,1,0,0,0,1.0,1,0.0,2,9.0,1,2.0
13053,1,1,0,0,1,0.0,1,1.0,2,5.5,1,3.0
13054,1,1,0,0,1,1.0,0,1.0,2,6.5,1,4.0
13055,1,1,0,0,1,1.0,1,0.0,2,7.5,1,5.0
13056,1,1,0,0,1,1.0,0,1.0,2,8.5,1,6.0
13057,1,1,0,0,1,1.0,0,0.0,2,9.5,1,7.0
13058,1,1,0,0,1,1.0,1,0.0,2,10.5,1,8.0
13059,1,1,0,0,0,1.0,0,1.0,3,11.5,2,9.0
13060,1,1,0,0,1,0.0,1,0.0,3,8.666666666666666,2,5.5
13061,1,1,0,0,0,1.0,1,1.0,3,9.666666666666666,2,6.5
13062,1,1,0,0,1,0.0,1,1.0,3,10.666666666666666,2,7.5
13063,1,1,0,0,1,1.0,0,1.0,4,11.666666666666666,2,8.5
13064,1,1,0,0,1,1.0,1,0.0,4,9.75,2,9.5
13065,1,1,0,0,1,1.0,1,1.0,4,10.75,2,10.5
13066,1,1,0,0,0,1.0,0,1.0,4,11.75,2,11.5
13067,1,1,0,0,0,0.0,1,0.0,5,12.75,2,12.5
13068,1,1,0,0,1,0.0,0,1.0,5,11.2,3,13.5
13069,1,1,0,0,0,1.0,1,0.0,5,12.2,3,10.0
13070,1,1,0,0,1,0.0,1,1.0,5,13.2,3,11.0
13071,1,1,0,0,1,1.0,1,1.0,5,14.2,4,12.0
13072,1,1,0,0,1,1.0,1,1.0,5,15.2,5,10.0
13073,1,1,0,0,0,1.0,1,1.0,5,16.2,5,9.0
13074,0,0,1,1,0,0.0,0,1.0,6,17.2,5,10.0
13075,0,0,1,1,0,0.0,1,0.0,5,15.333333333333334,4,11.0
13076,0,0,1,1,0,0.0,1,1.0,4,13.0,3,8.5
13077,0,0,1,1,0,0.0,2,2.0,3,11.25,2,6.666666666666667
13078,0,0,1,1,0,0.0,3,2.0,2,10.0,2,6.5
13079,0,0,1,1,1,0.0,3,2.3333333333333335,1,8.5,1,4.0
13080,0,0,1,1,2,1.0,4,3.3333333333333335,1,6.0,0,2.0
13081,0,0,1,1,3,1.5,4,3.5,0,1.0,0,0.0
13082,0,0,1,1,3,2.0,5,4.5,0,0.0,0,0.0
13083,0,0,1,1,3,3.0,6,4.6,0,0.0,0,0.0
13084,0,0,1,1,3,4.0,7,4.833333333333333,0,0.0,0,0.0
13085,0,0,1,1,4,5.0,7,5.142857142857143,1,0.0,0,0.0
13086,1,1,0,0,5,4.75,8,6.142857142857143,0,1.0,0,0.0
13087,1,1,0,0,5,4.8,8,6.375,0,0.0,1,0.0
13088,1,1,0,0,5,4.2,8,5.875,0,0.0,1,1.0
13089,1,1,0,0,4,3.6,8,5.5,1,0.0,1,2.0
13090,1,1,0,0,3,3.5,7,5.125,1,1.0,1,3.0
13091,1,1,0,0,2,4.0,6,5.428571428571429,1,2.0,1,4.0
13092,1,1,0,0,1,4.5,6,5.833333333333333,1,3.0,2,5.0
13093,1,1,0,0,0,5.0,5,5.333333333333333,1,4.0,2,3.5
13094,1,1,0,0,1,0.0,5,5.6,1,5.0,2,4.5
13095,1,1,0,0,0,1.0,4,5.0,1,6.0,2,5.5
13096,1,1,0,0,0,0.0,4,5.25,1,7.0,2,6.5
13097,1,1,0,0,0,0.0,4,4.25,1,8.0,2,7.5
13098,1,1,0,0,0,0.0,3,3.25,1,9.0,2,8.5
13099,1,1,0,0,1,0.0,2,3.3333333333333335,2,10.0,2,9.5
13100,1,1,0,0,0,1.0,1,3.5,2,6.0,2,10.5
13101,1,1,0,0,0,0.0,1,4.0,2,7.0,2,11.5
13102,1,1,0,0,1,0.0,0,1.0,3,8.0,2,12.5
13103,1,1,0,0,1,1.0,1,0.0,4,6.333333333333333,2,13.5
13104,1,1,0,0,1,1.0,1,1.0,4,5.75,2,14.5
13105,1,1,0,0,1,1.0,1,1.0,5,6.75,3,15.5
13106,1,1,0,0,0,1.0,0,1.0,5,6.4,3,11.333333333333334
13107,1,1,0,0,1,0.0,1,0.0,5,7.4,3,12.333333333333334
13108,1,1,0,0,1,1.0,1,1.0,5,8.4,3,13.333333333333334
13109,1,1,0,0,1,1.0,1,1.0,5,9.4,3,14.333333333333334
13110,1,1,0,0,1,1.0,0,1.0,5,10.4,3,15.333333333333334
13111,1,1,0,0,1,1.0,1,0.0,5,11.4,4,16.333333333333332
13112,1,1,0,0,0,1.0,0,1.0,6,12.4,4,13.25
13113,1,1,0,0,0,0.0,0,0.0,6,11.333333333333334,4,14.25
13114,1,1,0,0,0,0.0,1,0.0,6,12.333333333333334,4,15.25
13115,1,1,0,0,0,0.0,1,1.0,6,13.333333333333334,5,16.25
13116,1,1,0,0,0,0.0,1,1.0,6,14.333333333333334,5,14.0
13117,1,1,0,0,1,0.0,0,1.0,6,15.333333333333334,5,15.0
13118,1,1,0,0,0,1.0,1,0.0,6,16.333333333333332,5,16.0
13119,1,1,0,0,1,0.0,1,1.0,6,17.333333333333332,5,17.0
13120,1,1,0,0,1,1.0,0,1.0,6,18.333333333333332,5,18.0
13121,1,1,0,0,0,1.0,1,0.0,6,19.333333333333332,5,19.0
13122,1,1,0,0,1,0.0,1,1.0,6,20.333333333333332,5,20.0
13123,1,1,0,0,1,1.0,1,1.0,6,21.333333333333332,5,21.0
13124,0,0,1,1,1,1.0,0,1.0,7,22.333333333333332,5,22.0
13125,0,0,1,1,2,1.0,1,0.0,6,20.142857142857142,4,23.0
13126,0,0,1,1,2,1.5,2,1.0,5,18.5,4,20.25
13127,0,0,1,1,3,2.5,3,1.5,4,17.8,4,12.75
13128,0,0,1,1,4,2.6666666666666665,4,2.0,3,17.0,3,8.25
13129,0,0,1,1,5,3.0,5,2.5,2,15.333333333333334,2,6.333333333333333
13130,0,0,1,1,6,3.4,5,3.0,1,12.0,1,3.5
13131,1,1,0,0,7,3.8333333333333335,5,4.0,1,7.0,0,4.0
13132,1,1,0,0,6,4.285714285714286,5,5.0,1,1.0,0,0.0
13133,1,1,0,0,5,4.666666666666667,4,4.6,1,2.0,0,0.0
13134,1,1,0,0,4,5.0,4,5.0,1,3.0,0,0.0
13135,1,1,0,0,3,5.5,4,4.25,1,4.0,0,0.0
13136,1,1,0,0,2,6.0,4,3.5,1,5.0,1,0.0
13137,1,1,0,0,1,6.5,4,2.75,1,6.0,2,1.0
13138,1,1,0,0,0,7.0,3,2.5,1,7.0,2,1.5
13139,1,1,0,0,0,0.0,3,3.0,1,8.0,3,2.5
13140,1,1,0,0,1,0.0,2,2.6666666666666665,1,9.0,3,2.6666666666666665
13141,1,1,0,0,1,1.0,2,3.0,1,10.0,3,3.6666666666666665
13142,1,1,0,0,1,1.0,2,2.0,1,11.0,4,4.666666666666667
13143,1,1,0,0,1,1.0,2,1.5,1,12.0,4,4.5
13144,1,1,0,0,1,1.0,1,1.5,1,13.0,4,5.5
13145,1,1,0,0,1,1.0,1,2.0,1,14.0,4,6.5
13146,1,1,0,0,1,1.0,0,1.0,1,15.0,5,7.5
13147,1,1,0,0,1,1.0,1,0.0,1,16.0,5,7.0
13148,1,1,0,0,0,1.0,0,1.0,1,17.0,5,8.0
13149,1,1,0,0,0,0.0,0,0.0,1,18.0,5,9.0
13150,1,1,0,0,1,0.0,0,0.0,1,19.0,5,10.0
13151,1,1,0,0,0,1.0,1,0.0,1,20.0,5,11.0
13152,1,1,0,0,1,0.0,0,1.0,1,21.0,5,12.0
13153,1,1,0,0,0,1.0,1,0.0,1,22.0,6,13.0
13154,1,1,0,0,0,0.0,0,1.0,1,23.0,6,11.833333333333334
13155,1,1,0,0,1,0.0,1,0.0,1,24.0,7,12.833333333333334
13156,1,1,0,0,1,1.0,0,1.0,1,25.0,7,12.0
13157,1,1,0,0,0,1.0,1,0.0,1,26.0,7,13.0
13158,1,1,0,0,0,0.0,0,1.0,1,27.0,7,14.0
13159,1,1,0,0,0,0.0,0,0.0,1,28.0,7,15.0
13160,1,1,0,0,0,0.0,0,0.0,1,29.0,7,16.0
13161,1,1,0,0,1,0.0,1,0.0,2,30.0,8,17.0
13162,1,1,0,0,1,1.0,1,1.0,2,16.0,8,15.875
13163,1,1,0,0,1,1.0,1,1.0,3,17.0,8,16.875
13164,0,0,1,1,0,1.0,0,1.0,3,12.333333333333334,8,17.875
13165,0,0,1,1,0,0.0,0,0.0,2,13.333333333333334,8,18.875
13166,0,0,1,1,1,0.0,1,0.0,1,4.0,7,16.25
13167,0,0,1,1,1,1.0,1,1.0,1,4.0,6,15.428571428571429
13168,0,0,1,1,1,2.0,2,2.0,0,1.0,5,14.333333333333334
13169,0,0,1,1,1,3.0,2,2.0,0,0.0,4,13.0
13170,0,0,1,1,2,4.0,2,3.0,1,0.0,3,11.5
13171,0,0,1,1,3,3.0,3,4.0,0,1.0,2,10.666666666666666
13172,0,0,1,1,3,3.0,4,3.6666666666666665,0,0.0,2,9.0
13173,0,0,1,1,4,4.0,4,3.75,0,0.0,1,4.5
13174,0,0,1,1,5,4.0,4,4.75,0,0.0,1,2.0
13175,0,0,1,1,5,4.2,4,5.75,0,0.0,0,1.0
13176,0,0,1,1,5,5.2,4,6.75,1,0.0,1,0.0
13177,0,0,1,1,5,6.2,5,7.75,0,1.0,0,1.0
13178,0,0,1,1,5,7.2,5,7.2,0,0.0,0,0.0
13179,0,0,1,1,6,8.2,5,8.2,0,0.0,1,0.0
13180,1,1,0,0,7,7.833333333333333,5,9.2,0,0.0,1,1.0
13181,1,1,0,0,6,7.714285714285714,4,10.2,0,0.0,1,1.0
13182,1,1,0,0,6,7.5,4,10.0,0,0.0,1,2.0
13183,1,1,0,0,6,6.5,4,7.5,0,0.0,1,3.0
13184,1,1,0,0,5,5.5,3,5.5,0,0.0,1,4.0
13185,1,1,0,0,4,5.4,3,4.333333333333333,0,0.0,1,5.0
13186,1,1,0,0,4,5.0,2,2.6666666666666665,0,0.0,1,6.0
13187,1,1,0,0,4,4.25,1,3.0,0,0.0,1,7.0
13188,1,1,0,0,3,3.5,1,3.0,0,0.0,1,8.0
13189,1,1,0,0,3,3.6666666666666665,0,1.0,0,0.0,1,9.0
13190,1,1,0,0,2,2.6666666666666665,0,0.0,0,0.0,1,10.0
13191,1,1,0,0,1,3.0,1,0.0,0,0.0,1,11.0
13192,1,1,0,0,0,3.0,0,1.0,1,0.0,1,12.0
13193,1,1,0,0,1,0.0,1,0.0,1,1.0,1,13.0
13194,1,1,0,0,0,1.0,1,1.0,1,2.0,1,14.0
13195,1,1,0,0,1,0.0,0,1.0,2,3.0,1,15.0
13196,1,1,0,0,0,1.0,1,0.0,2,2.5,1,16.0
13197,1,1,0,0,0,0.0,0,1.0,2,3.5,1,17.0
13198,1,1,0,0,0,0.0,0,0.0,2,4.5,1,18.0
13199,1,1,0,0,0,0.0,0,0.0,2,5.5,1,19.0
13200,1,1,0,0,1,0.0,0,0.0,3,6.5,2,20.0
13201,1,1,0,0,0,1.0,1,0.0,3,5.333333333333333,2,11.0
13202,1,1,0,0,0,0.0,0,1.0,4,6.333333333333333,2,12.0
13203,1,1,0,0,0,0.0,1,0.0,4,5.75,3,13.0
13204,1,1,0,0,0,0.0,1,1.0,5,6.75,3,9.666666666666666
13205,1,1,0,0,1,0.0,0,1.0,6,6.4,3,10.666666666666666
13206,1,1,0,0,0,1.0,0,0.0,6,6.333333333333333,3,11.666666666666666
13207,1,1,0,0,1,0.0,1,0.0,6,7.333333333333333,3,12.666666666666666
13208,1,1,0,0,1,1.0,1,1.0,6,8.333333333333334,3,13.666666666666666
13209,1,1,0,0,0,1.0,0,1.0,6,9.333333333333334,3,14.666666666666666
13210,1,1,0,0,1,0.0,0,0.0,7,10.333333333333334,3,15.666666666666666
13211,1,1,0,0,1,1.0,0,0.0,7,9.857142857142858,3,16.666666666666668
13212,1,1,0,0,1,1.0,0,0.0,8,10.857142857142858,3,17.666666666666668
13213,0,0,1,1,0,1.0,0,0.0,8,10.5,3,18.666666666666668
13214,0,0,1,1,0,0.0,1,0.0,7,11.5,3,19.666666666666668
13215,0,0,1,1,1,0.0,1,1.0,6,11.0,2,9.333333333333334
13216,0,0,1,1,2,1.0,1,2.0,5,10.5,1,7.5
13217,0,0,1,1,2,1.5,1,3.0,4,10.4,0,3.0
13218,0,0,1,1,2,2.5,1,4.0,3,10.25,0,0.0
13219,0,0,1,1,3,3.5,2,5.0,2,10.0,1,0.0
13220,0,0,1,1,3,3.3333333333333335,3,3.5,1,9.0,0,1.0
13221,0,0,1,1,3,4.333333333333333,4,3.3333333333333335,0,9.0,0,0.0
13222,0,0,1,1,4,5.333333333333333,5,3.5,0,0.0,0,0.0
13223,1,1,0,0,5,5.0,6,3.8,0,0.0,0,0.0
13224,1,1,0,0,4,5.0,5,4.166666666666667,0,0.0,0,0.0
13225,1,1,0,0,4,5.0,4,4.0,0,0.0,0,0.0
13226,1,1,0,0,4,3.75,4,4.5,1,0.0,0,0.0
13227,1,1,0,0,4,3.0,3,4.0,1,1.0,0,0.0
13228,1,1,0,0,3,2.75,2,4.333333333333333,1,2.0,0,0.0
13229,1,1,0,0,2,3.0,2,4.5,1,3.0,1,0.0
13230,1,1,0,0,2,3.5,1,2.5,1,4.0,1,1.0
13231,1,1,0,0,2,2.5,1,2.0,1,5.0,2,2.0
13232,1,1,0,0,2,1.5,1,1.0,1,6.0,2,2.0
13233,1,1,0,0,2,1.5,0,1.0,2,7.0,3,3.0
13234,1,1,0,0,1,1.5,0,0.0,3,4.5,3,3.0
13235,1,1,0,0,1,2.0,1,0.0,3,4.0,3,4.0
13236,1,1,0,0,0,1.0,1,1.0,4,5.0,3,5.0
13237,1,1,0,0,0,0.0,1,1.0,5,4.75,3,6.0
13238,1,1,0,0,0,0.0,0,1.0,5,4.8,3,7.0
13239,1,1,0,0,0,0.0,1,0.0,5,5.8,3,8.0
13240,1,1,0,0,0,0.0,0,1.0,5,6.8,3,9.0
13241,1,1,0,0,0,0.0,1,0.0,5,7.8,3,10.0
13242,1,1,0,0,0,0.0,0,1.0,5,8.8,3,11.0
13243,1,1,0,0,1,0.0,1,0.0,5,9.8,4,12.0
13244,1,1,0,0,0,1.0,0,1.0,5,10.8,4,10.0
13245,1,1,0,0,0,0.0,1,0.0,5,11.8,4,11.0
13246,1,1,0,0,0,0.0,1,1.0,5,12.8,4,12.0
13247,1,1,0,0,1,0.0,0,1.0,5,13.8,4,13.0
13248,1,1,0,0,1,1.0,1,0.0,5,14.8,4,14.0
13249,1,1,0,0,1,1.0,1,1.0,5,15.8,4,15.0
13250,1,1,0,0,1,1.0,1,1.0,5,16.8,4,16.0
13251,1,1,0,0,1,1.0,0,1.0,5,17.8,4,17.0
13252,1,1,0,0,0,1.0,1,0.0,5,18.8,5,18.0
13253,1,1,0,0,0,0.0,1,1.0,5,19.8,5,15.4
13254,1,1,0,0,0,0.0,1,1.0,5,20.8,5,16.4
13255,0,0,1,1,0,0.0,0,1.0,5,21.8,6,17.4
13256,0,0,1,1,1,0.0,0,0.0,4,22.8,5,15.5
13257,0,0,1,1,2,1.0,0,0.0,3,22.0,4,14.2
13258,0,0,1,1,2,1.5,1,0.0,2,22.333333333333332,4,12.25
13259,0,0,1,1,3,2.5,2,1.0,1,22.5,3,7.0
13260,0,0,1,1,4,2.6666666666666665,3,1.5,1,23.0,2,5.0
13261,0,0,1,1,4,3.0,3,2.0,0,1.0,1,4.5
13262,0,0,1,1,4,4.0,3,3.0,1,0.0,0,4.0
13263,0,0,1,1,5,5.0,4,4.0,0,1.0,1,0.0
13264,1,1,0,0,6,5.0,5,4.0,0,0.0,0,1.0
13265,1,1,0,0,6,5.166666666666667,4,4.2,0,0.0,0,0.0
13266,1,1,0,0,5,4.666666666666667,3,4.5,0,0.0,0,0.0
13267,1,1,0,0,5,4.8,2,4.666666666666667,0,0.0,0,0.0
13268,1,1,0,0,4,4.2,1,4.5,0,0.0,0,0.0
13269,1,1,0,0,3,4.25,0,5.0,0,0.0,0,0.0
13270,1,1,0,0,2,4.666666666666667,1,0.0,1,0.0,0,0.0
13271,1,1,0,0,1,5.0,0,1.0,1,1.0,1,0.0
13272,1,1,0,0,0,5.0,0,0.0,1,2.0,1,1.0
13273,1,1,0,0,1,0.0,0,0.0,2,3.0,1,2.0
13274,1,1,0,0,0,1.0,0,0.0,2,2.5,1,3.0
13275,1,1,0,0,1,0.0,0,0.0,3,3.5,1,4.0
13276,1,1,0,0,0,1.0,0,0.0,3,3.3333333333333335,1,5.0
13277,1,1,0,0,0,0.0,1,0.0,3,4.333333333333333,2,6.0
13278,1,1,0,0,1,0.0,0,1.0,3,5.333333333333333,3,4.0
13279,1,1,0,0,0,1.0,0,0.0,3,6.333333333333333,3,3.6666666666666665
13280,1,1,0,0,1,0.0,1,0.0,3,7.333333333333333,4,4.666666666666667
13281,1,1,0,0,0,1.0,1,1.0,3,8.333333333333334,4,4.5
13282,1,1,0,0,0,0.0,0,1.0,3,9.333333333333334,4,5.5
13283,1,1,0,0,0,0.0,1,0.0,3,10.333333333333334,4,6.5
13284,1,1,0,0,0,0.0,0,1.0,3,11.333333333333334,4,7.5
13285,1,1,0,0,0,0.0,1,0.0,3,12.333333333333334,5,8.5
13286,1,1,0,0,0,0.0,1,1.0,3,13.333333333333334,5,7.8
13287,1,1,0,0,0,0.0,1,1.0,3,14.333333333333334,5,8.8
13288,1,1,0,0,1,0.0,1,1.0,3,15.333333333333334,5,9.8
13289,1,1,0,0,0,1.0,1,1.0,3,16.333333333333332,5,10.8
13290,1,1,0,0,1,0.0,1,1.0,3,17.333333333333332,5,11.8
13291,1,1,0,0,1,1.0,1,1.0,4,18.333333333333332,6,12.8
13292,1,1,0,0,1,1.0,0,1.0,4,14.75,6,11.666666666666666
13293,1,1,0,0,1,1.0,0,0.0,5,15.75,6,12.666666666666666
13294,0,0,1,1,0,1.0,0,0.0,5,13.6,7,13.666666666666666
13295,0,0,1,1,0,0.0,1,0.0,4,14.6,6,12.714285714285714
13296,0,0,1,1,0,0.0,1,1.0,3,13.0,5,11.833333333333334
13297,0,0,1,1,0,0.0,1,2.0,2,10.666666666666666,4,11.4
13298,0,0,1,1,1,0.0,2,3.0,1,6.0,3,10.5
13299,0,0,1,1,1,1.0,3,2.5,0,6.0,2,9.0
13300,0,0,1,1,1,2.0,4,2.6666666666666665,0,0.0,1,7.5
13301,0,0,1,1,1,3.0,4,3.0,0,0.0,0,7.0
13302,0,0,1,1,1,4.0,5,4.0,0,0.0,0,0.0
13303,0,0,1,1,2,5.0,6,4.2,0,0.0,0,0.0
13304,0,0,1,1,3,3.5,6,4.5,0,0.0,0,0.0
13305,0,0,1,1,4,3.3333333333333335,6,5.5,0,0.0,1,0.0
13306,0,0,1,1,5,3.5,6,6.5,0,0.0,1,1.0
13307,1,1,0,0,5,3.8,7,7.5,0,0.0,0,1.0
13308,1,1,0,0,4,4.8,7,7.428571428571429,1,0.0,0,0.0
13309,1,1,0,0,3,4.5,6,6.571428571428571,1,1.0,0,0.0
13310,1,1,0,0,2,5.0,5,6.833333333333333,1,2.0,0,0.0
13311,1,1,0,0,2,5.5,5,7.0,1,3.0,0,0.0
13312,1,1,0,0,1,3.5,5,5.8,1,4.0,1,0.0
13313,1,1,0,0,1,2.0,5,4.8,1,5.0,2,1.0
13314,1,1,0,0,0,1.0,4,3.8,2,6.0,2,1.5
13315,1,1,0,0,0,0.0,4,4.0,3,4.0,2,2.5
13316,1,1,0,0,0,0.0,3,3.25,3,3.6666666666666665,2,3.5
13317,1,1,0,0,1,0.0,2,3.6666666666666665,3,4.666666666666667,2,4.5
13318,1,1,0,0,0,1.0,2,4.0,3,5.666666666666667,2,5.5
13319,1,1,0,0,1,0.0,2,2.5,3,6.666666666666667,2,6.5
13320,1,1,0,0,0,1.0,1,1.5,3,7.666666666666667,3,7.5
13321,1,1,0,0,0,0.0,1,2.0,3,8.666666666666666,3,6.0
13322,1,1,0,0,0,0.0,0,1.0,3,9.666666666666666,3,7.0
13323,1,1,0,0,0,0.0,0,0.0,4,10.666666666666666,3,8.0
13324,1,1,0,0,1,0.0,0,0.0,5,9.0,3,9.0
13325,1,1,0,0,1,1.0,1,0.0,6,8.2,3,10.0
13326,1,1,0,0,0,1.0,0,1.0,6,7.833333333333333,4,11.0
13327,1,1,0,0,1,0.0,1,0.0,6,8.833333333333334,4,9.25
13328,1,1,0,0,1,1.0,1,1.0,6,9.833333333333334,5,10.25
13329,1,1,0,0,1,1.0,0,1.0,6,10.833333333333334,5,9.2
13330,1,1,0,0,1,1.0,0,0.0,6,11.833333333333334,5,10.2
13331,1,1,0,0,0,1.0,1,0.0,6,12.833333333333334,5,11.2
13332,1,1,0,0,1,0.0,0,1.0,6,13.833333333333334,5,12.2
13333,0,0,1,1,0,1.0,0,0.0,6,14.833333333333334,5,13.2
13334,0,0,1,1,1,0.0,1,0.0,5,15.833333333333334,4,14.2
13335,0,0,1,1,2,1.0,2,1.0,5,14.8,3,13.25
13336,0,0,1,1,2,1.5,2,1.5,4,11.6,2,11.333333333333334
13337,0,0,1,1,2,2.5,2,2.5,3,10.25,1,10.0
13338,0,0,1,1,2,3.5,2,3.5,2,10.0,0,10.0
13339,0,0,1,1,2,4.5,3,4.5,1,9.0,0,0.0
13340,0,0,1,1,2,5.5,3,4.0,1,5.0,0,0.0
13341,0,0,1,1,2,6.5,4,5.0,0,1.0,0,0.0
13342,0,0,1,1,2,7.5,4,4.75,1,0.0,0,0.0
13343,0,0,1,1,3,8.5,4,5.75,0,1.0,0,0.0
13344,0,0,1,1,3,6.666666666666667,5,6.75,0,0.0,0,0.0
13345,0,0,1,1,4,7.666666666666667,6,6.4,0,0.0,0,0.0
13346,1,1,0,0,5,6.75,7,6.333333333333333,0,0.0,0,0.0
13347,1,1,0,0,5,6.4,6,6.428571428571429,0,0.0,0,0.0
13348,1,1,0,0,4,4.8,6,6.333333333333333,0,0.0,0,0.0
13349,1,1,0,0,3,3.75,6,5.166666666666667,0,0.0,0,0.0
13350,1,1,0,0,3,4.0,5,4.5,0,0.0,0,0.0
13351,1,1,0,0,3,3.3333333333333335,4,4.6,0,0.0,0,0.0
13352,1,1,0,0,3,2.6666666666666665,3,5.0,0,0.0,0,0.0
13353,1,1,0,0,3,2.0,2,5.333333333333333,1,0.0,0,0.0
13354,1,1,0,0,3,2.0,1,5.5,1,1.0,0,0.0
13355,1,1,0,0,2,2.0,1,6.0,1,2.0,0,0.0
13356,1,1,0,0,1,2.5,1,1.0,1,3.0,0,0.0
13357,1,1,0,0,0,3.0,0,1.0,1,4.0,0,0.0
13358,1,1,0,0,1,0.0,1,0.0,2,5.0,0,0.0
13359,1,1,0,0,1,1.0,0,1.0,2,3.5,0,0.0
13360,1,1,0,0,1,1.0,0,0.0,3,4.5,1,0.0
13361,1,1,0,0,1,1.0,0,0.0,3,4.0,1,1.0
13362,1,1,0,0,0,1.0,1,0.0,3,5.0,1,2.0
13363,1,1,0,0,1,0.0,1,1.0,3,6.0,1,3.0
13364,1,1,0,0,0,1.0,1,1.0,3,7.0,2,4.0
13365,1,1,0,0,0,0.0,1,1.0,3,8.0,2,3.0
13366,1,1,0,0,1,0.0,1,1.0,3,9.0,2,4.0
13367,1,1,0,0,1,1.0,1,1.0,3,10.0,2,5.0
13368,1,1,0,0,0,1.0,0,1.0,3,11.0,2,6.0
13369,1,1,0,0,1,0.0,0,0.0,3,12.0,2,7.0
13370,1,1,0,0,0,1.0,1,0.0,3,13.0,2,8.0
13371,1,1,0,0,1,0.0,1,1.0,4,14.0,2,9.0
13372,1,1,0,0,1,1.0,1,1.0,5,11.5,2,10.0
13373,1,1,0,0,1,1.0,1,1.0,5,10.2,3,11.0
13374,1,1,0,0,0,1.0,0,1.0,5,11.2,3,8.333333333333334
13375,1,1,0,0,1,0.0,0,0.0,5,12.2,3,9.333333333333334
13376,1,1,0,0,1,1.0,0,0.0,5,13.2,3,10.333333333333334
13377,1,1,0,0,0,1.0,1,0.0,6,14.2,3,11.333333333333334
13378,1,1,0,0,1,0.0,0,1.0,6,12.833333333333334,3,12.333333333333334
13379,1,1,0,0,0,1.0,0,0.0,6,13.833333333333334,3,13.333333333333334
13380,1,1,0,0,0,0.0,0,0.0,6,14.833333333333334,4,14.333333333333334
13381,1,1,0,0,1,0.0,0,0.0,7,15.833333333333334,4,11.75
13382,0,0,1,1,0,1.0,0,0.0,7,14.571428571428571,4,12.75
13383,0,0,1,1,1,0.0,1,0.0,6,15.571428571428571,3,13.75
13384,0,0,1,1,1,1.0,2,1.0,5,14.166666666666666,2,11.666666666666666
13385,0,0,1,1,2,2.0,2,1.5,4,12.8,1,8.5
13386,0,0,1,1,2,2.0,3,2.5,3,10.75,0,6.0
13387,0,0,1,1,3,3.0,4,2.6666666666666665,2,10.333333333333334,1,0.0
13388,0,0,1,1,4,3.0,4,3.0,1,9.0,0,1.0
13389,0,0,1,1,4,3.25,4,4.0,0,8.0,0,0.0
13390,0,0,1,1,5,4.25,4,5.0,1,0.0,0,0.0
13391,1,1,0,0,6,4.4,5,6.0,0,1.0,0,0.0
13392,1,1,0,0,5,4.666666666666667,4,5.8,0,0.0,0,0.0
13393,1,1,0,0,5,4.8,3,6.0,0,0.0,0,0.0
13394,1,1,0,0,4,4.2,2,6.0,0,0.0,0,0.0
13395,1,1,0,0,4,4.5,1,6.0,0,0.0,0,0.0
13396,1,1,0,0,4,3.75,1,5.0,1,0.0,0,0.0
13397,1,1,0,0,3,3.25,0,1.0,1,1.0,0,0.0
13398,1,1,0,0,2,3.3333333333333335,0,0.0,1,2.0,0,0.0
13399,1,1,0,0,2,3.5,1,0.0,1,3.0,0,0.0
13400,1,1,0,0,2,2.5,1,1.0,1,4.0,0,0.0
13401,1,1,0,0,2,1.5,1,1.0,1,5.0,0,0.0
13402,1,1,0,0,2,1.5,0,1.0,1,6.0,1,0.0
13403,1,1,0,0,2,1.5,1,0.0,1,7.0,1,1.0
13404,1,1,0,0,2,1.5,0,1.0,1,8.0,1,2.0
13405,1,1,0,0,1,1.5,1,0.0,1,9.0,1,3.0
13406,1,1,0,0,1,2.0,1,1.0,1,10.0,1,4.0
13407,1,1,0,0,0,1.0,0,1.0,1,11.0,1,5.0
13408,1,1,0,0,0,0.0,1,0.0,1,12.0,1,6.0
13409,1,1,0,0,1,0.0,1,1.0,1,13.0,1,7.0
13410,1,1,0,0,0,1.0,0,1.0,2,14.0,1,8.0
13411,1,1,0,0,0,0.0,1,0.0,2,8.0,1,9.0
