timestep,light_state_north,light_state_south,light_state_east,light_state_west,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
387,0,0,1,1,4,4,0,0,10.25,10.25,0.0,0.0
388,1,1,0,0,5,5,0,0,9.0,9.0,0.0,0.0
389,1,1,0,0,5,5,1,1,6.4,6.4,0.0,0.0
390,1,1,0,0,5,5,2,2,4.6,4.6,0.5,0.5
391,1,1,0,0,4,4,2,2,3.5,3.5,1.5,1.5
392,1,1,0,0,3,3,2,2,3.0,3.0,2.5,2.5
393,1,1,0,0,2,2,2,2,3.5,3.5,3.5,3.5
394,1,1,0,0,1,1,2,2,4.0,4.0,4.5,4.5
395,1,1,0,0,1,1,2,2,0.0,0.0,5.5,5.5
396,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
397,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
398,1,1,0,0,0,0,3,3,0.0,0.0,5.666666666666667,5.666666666666667
399,1,1,0,0,0,0,3,3,0.0,0.0,6.666666666666667,6.666666666666667
400,1,1,0,0,0,0,4,4,0.0,0.0,5.75,5.75
401,1,1,0,0,0,0,4,4,0.0,0.0,6.75,6.75
402,1,1,0,0,0,0,4,4,0.0,0.0,7.75,7.75
403,1,1,0,0,0,0,4,4,0.0,0.0,8.75,8.75
404,1,1,0,0,0,0,4,4,0.0,0.0,9.75,9.75
405,1,1,0,0,0,0,4,4,0.0,0.0,10.75,10.75
406,0,0,1,1,0,0,5,5,0.0,0.0,9.4,9.4
407,0,0,1,1,1,1,5,5,0.0,0.0,6.8,6.8
408,0,0,1,1,1,1,4,4,1.0,1.0,5.25,5.25
409,0,0,1,1,1,1,3,3,2.0,2.0,4.666666666666667,4.666666666666667
410,0,0,1,1,1,1,2,2,3.0,3.0,3.5,3.5
411,0,0,1,1,1,1,1,1,4.0,4.0,4.0,4.0
412,0,0,1,1,1,1,0,0,5.0,5.0,0.0,0.0
413,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
414,0,0,1,1,2,2,0,0,4.0,4.0,0.0,0.0
415,0,0,1,1,3,3,0,0,3.3333333333333335,3.3333333333333335,0.0,0.0
416,0,0,1,1,3,3,0,0,4.333333333333333,4.333333333333333,0.0,0.0
417,0,0,1,1,3,3,0,0,5.333333333333333,5.333333333333333,0.0,0.0
418,0,0,1,1,3,3,0,0,6.333333333333333,6.333333333333333,0.0,0.0
419,0,0,1,1,3,3,0,0,7.333333333333333,7.333333333333333,0.0,0.0
420,0,0,1,1,3,3,0,0,8.333333333333334,8.333333333333334,0.0,0.0
421,0,0,1,1,4,4,0,0,7.0,7.0,0.0,0.0
422,1,1,0,0,5,5,0,0,6.4,6.4,0.0,0.0
423,1,1,0,0,5,5,0,0,4.2,4.2,0.0,0.0
424,1,1,0,0,4,4,0,0,3.75,3.75,0.0,0.0
425,1,1,0,0,4,4,0,0,2.25,2.25,0.0,0.0
426,1,1,0,0,3,3,0,0,2.6666666666666665,2.6666666666666665,0.0,0.0
427,1,1,0,0,2,2,0,0,3.0,3.0,0.0,0.0
428,1,1,0,0,1,1,0,0,3.0,3.0,0.0,0.0
429,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
430,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
431,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
432,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
433,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
434,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
435,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
436,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
437,1,1,0,0,0,0,2,2,0.0,0.0,1.5,1.5
438,1,1,0,0,0,0,2,2,0.0,0.0,2.5,2.5
439,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
440,1,1,0,0,0,0,3,3,0.0,0.0,3.0,3.0
441,1,1,0,0,0,0,4,4,0.0,0.0,3.0,3.0
442,1,1,0,0,0,0,4,4,0.0,0.0,4.0,4.0
443,0,0,1,1,0,0,5,5,0.0,0.0,4.0,4.0
444,0,0,1,1,0,0,5,5,0.0,0.0,3.0,3.0
445,0,0,1,1,0,0,4,4,0.0,0.0,3.0,3.0
446,0,0,1,1,0,0,3,3,0.0,0.0,3.3333333333333335,3.3333333333333335
447,0,0,1,1,1,1,3,3,0.0,0.0,2.3333333333333335,2.3333333333333335
448,0,0,1,1,2,2,3,3,0.5,0.5,1.6666666666666667,1.6666666666666667
449,0,0,1,1,3,3,3,3,1.0,1.0,1.0,1.0
450,0,0,1,1,3,3,2,2,2.0,2.0,1.5,1.5
451,0,0,1,1,3,3,1,1,3.0,3.0,2.0,2.0
452,0,0,1,1,3,3,1,1,4.0,4.0,0.0,0.0
453,0,0,1,1,3,3,0,0,5.0,5.0,0.0,0.0
454,0,0,1,1,3,3,0,0,6.0,6.0,0.0,0.0
455,0,0,1,1,3,3,0,0,7.0,7.0,0.0,0.0
456,0,0,1,1,3,3,0,0,8.0,8.0,0.0,0.0
457,0,0,1,1,3,3,0,0,9.0,9.0,0.0,0.0
458,0,0,1,1,4,4,0,0,7.5,7.5,0.0,0.0
459,0,0,1,1,4,4,0,0,8.5,8.5,0.0,0.0
460,0,0,1,1,4,4,0,0,9.5,9.5,0.0,0.0
461,0,0,1,1,4,4,0,0,10.5,10.5,0.0,0.0
462,0,0,1,1,4,4,0,0,11.5,11.5,0.0,0.0
463,0,0,1,1,4,4,0,0,12.5,12.5,0.0,0.0
464,1,1,0,0,5,5,0,0,10.8,10.8,0.0,0.0
465,1,1,0,0,5,5,1,1,8.2,8.2,0.0,0.0
466,1,1,0,0,4,4,1,1,7.0,7.0,1.0,1.0
467,1,1,0,0,3,3,1,1,4.666666666666667,4.666666666666667,2.0,2.0
468,1,1,0,0,2,2,1,1,3.5,3.5,3.0,3.0
469,1,1,0,0,1,1,1,1,4.0,4.0,4.0,4.0
470,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
471,1,1,0,0,0,0,2,2,0.0,0.0,3.0,3.0
472,1,1,0,0,0,0,2,2,0.0,0.0,4.0,4.0
473,1,1,0,0,0,0,2,2,0.0,0.0,5.0,5.0
474,1,1,0,0,0,0,2,2,0.0,0.0,6.0,6.0
475,1,1,0,0,0,0,2,2,0.0,0.0,7.0,7.0
476,1,1,0,0,0,0,3,3,0.0,0.0,5.333333333333333,5.333333333333333
477,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
478,1,1,0,0,0,0,4,4,0.0,0.0,5.5,5.5
479,1,1,0,0,0,0,4,4,0.0,0.0,6.5,6.5
480,1,1,0,0,0,0,4,4,0.0,0.0,7.5,7.5
481,1,1,0,0,0,0,4,4,0.0,0.0,8.5,8.5
482,1,1,0,0,0,0,4,4,0.0,0.0,9.5,9.5
483,1,1,0,0,0,0,4,4,0.0,0.0,10.5,10.5
484,0,0,1,1,0,0,5,5,0.0,0.0,9.2,9.2
485,0,0,1,1,0,0,4,4,0.0,0.0,7.75,7.75
486,0,0,1,1,0,0,3,3,0.0,0.0,6.666666666666667,6.666666666666667
487,0,0,1,1,1,1,3,3,0.0,0.0,4.0,4.0
488,0,0,1,1,2,2,2,2,0.5,0.5,2.5,2.5
489,0,0,1,1,2,2,1,1,1.5,1.5,2.0,2.0
490,0,0,1,1,2,2,0,0,2.5,2.5,0.0,0.0
491,0,0,1,1,3,3,0,0,2.3333333333333335,2.3333333333333335,0.0,0.0
492,0,0,1,1,3,3,0,0,3.3333333333333335,3.3333333333333335,0.0,0.0
493,0,0,1,1,4,4,0,0,3.25,3.25,0.0,0.0
494,0,0,1,1,4,4,0,0,4.25,4.25,0.0,0.0
495,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
496,1,1,0,0,5,5,0,0,5.0,5.0,0.0,0.0
497,1,1,0,0,5,5,0,0,4.0,4.0,0.0,0.0
498,1,1,0,0,5,5,0,0,3.0,3.0,0.0,0.0
499,1,1,0,0,5,5,0,0,2.4,2.4,0.0,0.0
500,1,1,0,0,4,4,0,0,2.5,2.5,0.0,0.0
501,1,1,0,0,3,3,0,0,3.0,3.0,0.0,0.0
502,1,1,0,0,2,2,0,0,3.5,3.5,0.0,0.0
503,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
504,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
505,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
506,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
507,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
508,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
509,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
510,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
511,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
512,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
513,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
514,1,1,0,0,0,0,1,1,0.0,0.0,7.0,7.0
515,1,1,0,0,0,0,1,1,0.0,0.0,8.0,8.0
516,1,1,0,0,0,0,1,1,0.0,0.0,9.0,9.0
517,1,1,0,0,0,0,1,1,0.0,0.0,10.0,10.0
518,1,1,0,0,0,0,1,1,0.0,0.0,11.0,11.0
519,1,1,0,0,0,0,1,1,0.0,0.0,12.0,12.0
520,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
521,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
522,1,1,0,0,0,0,3,3,0.0,0.0,5.666666666666667,5.666666666666667
523,1,1,0,0,0,0,3,3,0.0,0.0,6.666666666666667,6.666666666666667
524,1,1,0,0,0,0,3,3,0.0,0.0,7.666666666666667,7.666666666666667
525,1,1,0,0,0,0,4,4,0.0,0.0,6.5,6.5
526,1,1,0,0,0,0,4,4,0.0,0.0,7.5,7.5
527,1,1,0,0,0,0,4,4,0.0,0.0,8.5,8.5
528,1,1,0,0,0,0,4,4,0.0,0.0,9.5,9.5
529,1,1,0,0,0,0,4,4,0.0,0.0,10.5,10.5
530,0,0,1,1,0,0,5,5,0.0,0.0,9.2,9.2
531,0,0,1,1,1,1,5,5,0.0,0.0,5.4,5.4
532,0,0,1,1,1,1,4,4,1.0,1.0,5.0,5.0
533,0,0,1,1,1,1,3,3,2.0,2.0,4.333333333333333,4.333333333333333
534,0,0,1,1,2,2,3,3,1.5,1.5,2.3333333333333335,2.3333333333333335
535,0,0,1,1,2,2,2,2,2.5,2.5,2.5,2.5
536,0,0,1,1,2,2,1,1,3.5,3.5,2.0,2.0
537,0,0,1,1,3,3,1,1,3.0,3.0,0.0,0.0
538,0,0,1,1,3,3,0,0,4.0,4.0,0.0,0.0
539,0,0,1,1,3,3,0,0,5.0,5.0,0.0,0.0
540,0,0,1,1,4,4,0,0,4.5,4.5,0.0,0.0
541,0,0,1,1,4,4,0,0,5.5,5.5,0.0,0.0
542,0,0,1,1,4,4,0,0,6.5,6.5,0.0,0.0
543,0,0,1,1,4,4,0,0,7.5,7.5,0.0,0.0
544,0,0,1,1,4,4,0,0,8.5,8.5,0.0,0.0
545,0,0,1,1,4,4,0,0,9.5,9.5,0.0,0.0
546,0,0,1,1,4,4,0,0,10.5,10.5,0.0,0.0
547,0,0,1,1,4,4,0,0,11.5,11.5,0.0,0.0
548,1,1,0,0,5,5,0,0,10.0,10.0,0.0,0.0
549,1,1,0,0,5,5,0,0,7.4,7.4,0.0,0.0
550,1,1,0,0,5,5,0,0,5.2,5.2,0.0,0.0
551,1,1,0,0,5,5,1,1,3.4,3.4,0.0,0.0
552,1,1,0,0,4,4,1,1,2.5,2.5,1.0,1.0
553,1,1,0,0,4,4,2,2,2.25,2.25,1.0,1.0
554,1,1,0,0,4,4,3,3,2.0,2.0,1.3333333333333333,1.3333333333333333
555,1,1,0,0,3,3,3,3,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335
556,1,1,0,0,3,3,4,4,1.6666666666666667,1.6666666666666667,2.5,2.5
557,1,1,0,0,2,2,4,4,2.0,2.0,3.5,3.5
558,1,1,0,0,1,1,4,4,2.0,2.0,4.5,4.5
559,1,1,0,0,0,0,4,4,0.0,0.0,5.5,5.5
560,1,1,0,0,0,0,4,4,0.0,0.0,6.5,6.5
561,0,0,1,1,0,0,5,5,0.0,0.0,6.0,6.0
562,0,0,1,1,0,0,4,4,0.0,0.0,6.0,6.0
563,0,0,1,1,0,0,3,3,0.0,0.0,6.0,6.0
564,0,0,1,1,0,0,2,2,0.0,0.0,5.5,5.5
565,0,0,1,1,1,1,2,2,0.0,0.0,2.0,2.0
566,0,0,1,1,1,1,1,1,1.0,1.0,1.0,1.0
567,0,0,1,1,2,2,1,1,1.0,1.0,0.0,0.0
568,0,0,1,1,2,2,0,0,2.0,2.0,0.0,0.0
569,0,0,1,1,3,3,0,0,2.0,2.0,0.0,0.0
570,0,0,1,1,3,3,0,0,3.0,3.0,0.0,0.0
571,0,0,1,1,4,4,0,0,3.0,3.0,0.0,0.0
572,0,0,1,1,4,4,0,0,4.0,4.0,0.0,0.0
573,1,1,0,0,5,5,0,0,4.0,4.0,0.0,0.0
574,1,1,0,0,4,4,0,0,4.0,4.0,0.0,0.0
575,1,1,0,0,4,4,1,1,3.0,3.0,0.0,0.0
576,1,1,0,0,3,3,1,1,3.0,3.0,1.0,1.0
577,1,1,0,0,3,3,2,2,2.0,2.0,1.0,1.0
578,1,1,0,0,2,2,2,2,2.0,2.0,2.0,2.0
579,1,1,0,0,1,1,2,2,2.0,2.0,3.0,3.0
580,1,1,0,0,0,0,2,2,0.0,0.0,4.0,4.0
581,1,1,0,0,0,0,3,3,0.0,0.0,3.3333333333333335,3.3333333333333335
582,1,1,0,0,0,0,3,3,0.0,0.0,4.333333333333333,4.333333333333333
583,1,1,0,0,0,0,3,3,0.0,0.0,5.333333333333333,5.333333333333333
584,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
585,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
586,1,1,0,0,0,0,3,3,0.0,0.0,8.333333333333334,8.333333333333334
587,1,1,0,0,0,0,3,3,0.0,0.0,9.333333333333334,9.333333333333334
588,1,1,0,0,0,0,4,4,0.0,0.0,7.75,7.75
589,1,1,0,0,0,0,4,4,0.0,0.0,8.75,8.75
590,1,1,0,0,0,0,4,4,0.0,0.0,9.75,9.75
591,0,0,1,1,0,0,5,5,0.0,0.0,8.6,8.6
592,0,0,1,1,0,0,4,4,0.0,0.0,7.75,7.75
593,0,0,1,1,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
594,0,0,1,1,0,0,2,2,0.0,0.0,4.5,4.5
595,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
596,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
597,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
598,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
599,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
600,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0
601,0,0,1,1,1,1,0,0,1.0,1.0,0.0,0.0
602,0,0,1,1,2,2,0,0,1.0,1.0,0.0,0.0
603,0,0,1,1,2,2,0,0,2.0,2.0,0.0,0.0
604,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
605,0,0,1,1,2,2,0,0,4.0,4.0,0.0,0.0
606,0,0,1,1,2,2,0,0,5.0,5.0,0.0,0.0
607,0,0,1,1,3,3,0,0,4.0,4.0,0.0,0.0
608,0,0,1,1,3,3,0,0,5.0,5.0,0.0,0.0
609,0,0,1,1,3,3,0,0,6.0,6.0,0.0,0.0
610,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
611,0,0,1,1,4,4,0,0,6.25,6.25,0.0,0.0
612,0,0,1,1,4,4,0,0,7.25,7.25,0.0,0.0
613,0,0,1,1,4,4,0,0,8.25,8.25,0.0,0.0
614,1,1,0,0,5,5,0,0,7.4,7.4,0.0,0.0
615,1,1,0,0,4,4,0,0,6.75,6.75,0.0,0.0
616,1,1,0,0,3,3,0,0,5.666666666666667,5.666666666666667,0.0,0.0
617,1,1,0,0,3,3,0,0,3.3333333333333335,3.3333333333333335,0.0,0.0
618,1,1,0,0,2,2,0,0,2.5,2.5,0.0,0.0
619,1,1,0,0,1,1,0,0,2.0,2.0,0.0,0.0
620,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
621,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
622,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
623,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
624,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
625,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
626,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
627,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
628,1,1,0,0,0,0,1,1,0.0,0.0,7.0,7.0
629,1,1,0,0,0,0,1,1,0.0,0.0,8.0,8.0
630,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
631,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
632,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
633,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
634,1,1,0,0,0,0,3,3,0.0,0.0,5.666666666666667,5.666666666666667
635,1,1,0,0,0,0,3,3,0.0,0.0,6.666666666666667,6.666666666666667
636,1,1,0,0,0,0,4,4,0.0,0.0,5.75,5.75
637,1,1,0,0,0,0,4,4,0.0,0.0,6.75,6.75
638,0,0,1,1,0,0,5,5,0.0,0.0,6.2,6.2
639,0,0,1,1,1,1,5,5,0.0,0.0,3.6,3.6
640,0,0,1,1,1,1,4,4,1.0,1.0,3.25,3.25
641,0,0,1,1,1,1,3,3,2.0,2.0,3.3333333333333335,3.3333333333333335
642,0,0,1,1,1,1,2,2,3.0,3.0,3.5,3.5
643,0,0,1,1,1,1,1,1,4.0,4.0,4.0,4.0
644,0,0,1,1,1,1,0,0,5.0,5.0,0.0,0.0
645,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
646,0,0,1,1,3,3,0,0,2.6666666666666665,2.6666666666666665,0.0,0.0
647,0,0,1,1,4,4,0,0,2.75,2.75,0.0,0.0
648,0,0,1,1,4,4,0,0,3.75,3.75,0.0,0.0
649,0,0,1,1,4,4,0,0,4.75,4.75,0.0,0.0
650,1,1,0,0,5,5,0,0,4.6,4.6,0.0,0.0
651,1,1,0,0,4,4,0,0,4.0,4.0,0.0,0.0
652,1,1,0,0,3,3,0,0,4.333333333333333,4.333333333333333,0.0,0.0
653,1,1,0,0,2,2,0,0,4.5,4.5,0.0,0.0
654,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
655,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0
656,1,1,0,0,1,1,2,2,0.0,0.0,0.5,0.5
657,1,1,0,0,1,1,3,3,0.0,0.0,1.0,1.0
658,1,1,0,0,0,0,3,3,0.0,0.0,2.0,2.0
659,1,1,0,0,0,0,3,3,0.0,0.0,3.0,3.0
660,1,1,0,0,0,0,4,4,0.0,0.0,3.0,3.0
661,1,1,0,0,0,0,4,4,0.0,0.0,4.0,4.0
662,1,1,0,0,0,0,4,4,0.0,0.0,5.0,5.0
663,1,1,0,0,0,0,4,4,0.0,0.0,6.0,6.0
664,1,1,0,0,0,0,4,4,0.0,0.0,7.0,7.0
665,1,1,0,0,0,0,4,4,0.0,0.0,8.0,8.0
666,0,0,1,1,0,0,5,5,0.0,0.0,7.2,7.2
667,0,0,1,1,0,0,4,4,0.0,0.0,7.25,7.25
668,0,0,1,1,1,1,3,3,0.0,0.0,7.0,7.0
669,0,0,1,1,2,2,2,2,0.5,0.5,6.0,6.0
670,0,0,1,1,2,2,1,1,1.5,1.5,4.0,4.0
671,0,0,1,1,2,2,1,1,2.5,2.5,0.0,0.0
672,0,0,1,1,2,2,0,0,3.5,3.5,0.0,0.0
673,0,0,1,1,2,2,0,0,4.5,4.5,0.0,0.0
674,0,0,1,1,2,2,0,0,5.5,5.5,0.0,0.0
675,0,0,1,1,2,2,0,0,6.5,6.5,0.0,0.0
676,0,0,1,1,2,2,0,0,7.5,7.5,0.0,0.0
677,0,0,1,1,2,2,0,0,8.5,8.5,0.0,0.0
678,0,0,1,1,2,2,0,0,9.5,9.5,0.0,0.0
679,0,0,1,1,3,3,0,0,7.0,7.0,0.0,0.0
680,0,0,1,1,3,3,0,0,8.0,8.0,0.0,0.0
681,0,0,1,1,3,3,0,0,9.0,9.0,0.0,0.0
682,0,0,1,1,3,3,0,0,10.0,10.0,0.0,0.0
683,0,0,1,1,4,4,0,0,8.25,8.25,0.0,0.0
684,0,0,1,1,4,4,0,0,9.25,9.25,0.0,0.0
685,0,0,1,1,4,4,0,0,10.25,10.25,0.0,0.0
686,0,0,1,1,4,4,0,0,11.25,11.25,0.0,0.0
687,0,0,1,1,4,4,0,0,12.25,12.25,0.0,0.0
688,0,0,1,1,4,4,0,0,13.25,13.25,0.0,0.0
689,1,1,0,0,5,5,0,0,11.4,11.4,0.0,0.0
690,1,1,0,0,4,4,0,0,10.0,10.0,0.0,0.0
691,1,1,0,0,3,3,0,0,7.333333333333333,7.333333333333333,0.0,0.0
692,1,1,0,0,3,3,0,0,4.0,4.0,0.0,0.0
693,1,1,0,0,3,3,0,0,1.6666666666666667,1.6666666666666667,0.0,0.0
694,1,1,0,0,3,3,0,0,1.0,1.0,0.0,0.0
695,1,1,0,0,2,2,0,0,1.5,1.5,0.0,0.0
696,1,1,0,0,2,2,0,0,1.0,1.0,0.0,0.0
697,1,1,0,0,1,1,0,0,1.0,1.0,0.0,0.0
698,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
699,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
700,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
701,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
702,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
703,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
704,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
705,1,1,0,0,0,0,2,2,0.0,0.0,1.0,1.0
706,1,1,0,0,0,0,2,2,0.0,0.0,2.0,2.0
707,1,1,0,0,0,0,2,2,0.0,0.0,3.0,3.0
708,1,1,0,0,0,0,2,2,0.0,0.0,4.0,4.0
709,1,1,0,0,0,0,2,2,0.0,0.0,5.0,5.0
710,1,1,0,0,0,0,2,2,0.0,0.0,6.0,6.0
711,1,1,0,0,0,0,2,2,0.0,0.0,7.0,7.0
712,1,1,0,0,0,0,2,2,0.0,0.0,8.0,8.0
713,1,1,0,0,0,0,2,2,0.0,0.0,9.0,9.0
714,1,1,0,0,0,0,2,2,0.0,0.0,10.0,10.0
715,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
716,1,1,0,0,0,0,4,4,0.0,0.0,6.25,6.25
717,1,1,0,0,0,0,4,4,0.0,0.0,7.25,7.25
718,1,1,0,0,0,0,4,4,0.0,0.0,8.25,8.25
719,0,0,1,1,0,0,5,5,0.0,0.0,7.4,7.4
720,0,0,1,1,0,0,4,4,0.0,0.0,6.25,6.25
721,0,0,1,1,1,1,4,4,0.0,0.0,3.25,3.25
722,0,0,1,1,2,2,3,3,0.5,0.5,3.3333333333333335,3.3333333333333335
723,0,0,1,1,2,2,2,2,1.5,1.5,3.0,3.0
724,0,0,1,1,2,2,1,1,2.5,2.5,3.0,3.0
725,0,0,1,1,3,3,1,1,2.3333333333333335,2.3333333333333335,0.0,0.0
726,0,0,1,1,3,3,0,0,3.3333333333333335,3.3333333333333335,0.0,0.0
727,0,0,1,1,3,3,0,0,4.333333333333333,4.333333333333333,0.0,0.0
728,0,0,1,1,3,3,0,0,5.333333333333333,5.333333333333333,0.0,0.0
729,0,0,1,1,3,3,0,0,6.333333333333333,6.333333333333333,0.0,0.0
730,0,0,1,1,4,4,0,0,5.5,5.5,0.0,0.0
731,0,0,1,1,4,4,0,0,6.5,6.5,0.0,0.0
732,0,0,1,1,4,4,0,0,7.5,7.5,0.0,0.0
733,0,0,1,1,4,4,0,0,8.5,8.5,0.0,0.0
734,0,0,1,1,4,4,0,0,9.5,9.5,0.0,0.0
735,0,0,1,1,4,4,0,0,10.5,10.5,0.0,0.0
736,1,1,0,0,5,5,0,0,9.2,9.2,0.0,0.0
737,1,1,0,0,4,4,0,0,8.75,8.75,0.0,0.0
738,1,1,0,0,3,3,0,0,7.666666666666667,7.666666666666667,0.0,0.0
739,1,1,0,0,3,3,1,1,4.0,4.0,0.0,0.0
740,1,1,0,0,2,2,1,1,2.5,2.5,1.0,1.0
741,1,1,0,0,1,1,1,1,2.0,2.0,2.0,2.0
742,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
743,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
744,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
745,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
746,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
747,1,1,0,0,0,0,3,3,0.0,0.0,3.0,3.0
748,1,1,0,0,0,0,3,3,0.0,0.0,4.0,4.0
749,1,1,0,0,0,0,4,4,0.0,0.0,3.75,3.75
750,0,0,1,1,0,0,5,5,0.0,0.0,3.8,3.8
751,0,0,1,1,0,0,4,4,0.0,0.0,3.0,3.0
752,0,0,1,1,0,0,3,3,0.0,0.0,3.3333333333333335,3.3333333333333335
753,0,0,1,1,1,1,3,3,0.0,0.0,2.3333333333333335,2.3333333333333335
754,0,0,1,1,2,2,2,2,0.5,0.5,2.5,2.5
755,0,0,1,1,2,2,1,1,1.5,1.5,2.0,2.0
756,0,0,1,1,2,2,0,0,2.5,2.5,0.0,0.0
757,0,0,1,1,3,3,0,0,2.3333333333333335,2.3333333333333335,0.0,0.0
758,0,0,1,1,4,4,0,0,2.5,2.5,0.0,0.0
759,1,1,0,0,5,5,0,0,2.8,2.8,0.0,0.0
760,1,1,0,0,5,5,0,0,2.4,2.4,0.0,0.0
761,1,1,0,0,4,4,0,0,2.5,2.5,0.0,0.0
762,1,1,0,0,3,3,0,0,3.0,3.0,0.0,0.0
763,1,1,0,0,2,2,0,0,3.5,3.5,0.0,0.0
764,1,1,0,0,2,2,1,1,2.0,2.0,0.0,0.0
765,1,1,0,0,1,1,1,1,1.0,1.0,1.0,1.0
766,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
767,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
768,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
769,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
770,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
771,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
772,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
773,1,1,0,0,0,0,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
774,1,1,0,0,0,0,3,3,0.0,0.0,4.666666666666667,4.666666666666667
775,1,1,0,0,0,0,3,3,0.0,0.0,5.666666666666667,5.666666666666667
776,1,1,0,0,0,0,3,3,0.0,0.0,6.666666666666667,6.666666666666667
777,1,1,0,0,0,0,4,4,0.0,0.0,5.75,5.75
778,1,1,0,0,0,0,4,4,0.0,0.0,6.75,6.75
779,1,1,0,0,0,0,4,4,0.0,0.0,7.75,7.75
